,content,date,text,Length,sid_sentiment,finbert_label
798,"['updat', 'maker', 'price', 'rang', 'valuat']",20211105 2202240000,updat maker price rang valuat,5,0.0,0
799,"['updat', 'maker', 'price', 'rang', 'valuat', 'f']",20211105 2202190000,updat maker price rang valuat f,6,0.0,0
800,"['abil', 'compet', 'alon', 'worth', 'stock', 'price', 'gon', 'na', 'claim', 'tam', 'happen', 'cant', 'reli', 'one', 'sole', 'pro', 'doesnt', 'even', 'yet', 'includ', 'revenu', 'line']",20211105 2202150000,abil compet alon worth stock price gon na claim tam happen cant reli one sole pro doesnt even yet includ revenu line,22,0.2263,0
801,"['price', 'rang', 'could', 'worth']",20211105 2201340000,price rang could worth,4,0.2263,0
802,"['price', 'rang', 'could', 'worth', 'billion', 'via', 'news']",20211105 2201130000,price rang could worth billion via news,7,0.2263,0
803,"['target', 'share']",20211105 2201070000,target share,2,0.296,0
804,"['rais', 'price', 'rang']",20211105 2200030000,rais price rang,3,0.0,0
805,"['updat', 'billion', 'valuat']",20211105 2159560000,updat billion valuat,3,0.0,0
806,"['price', 'rang', 'could', 'worth', 'tech']",20211105 2158390000,price rang could worth tech,5,0.2263,0
807,"['maker', 'price', 'rang', 'valuat']",20211105 2155550000,maker price rang valuat,4,0.0,0
808,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2155540000,price rang could worth billion,5,0.2263,0
809,"['maker', 'elev', 'rang', 'rais', 'much', 'billion']",20211105 2155150000,maker elev rang rais much billion,6,0.0,0
810,"['price', 'rang', 'could', 'worth', 'billion', 'founder', 'chief', 'execut', 'offic', 'automot', 'electr', 'pickup', 'truck', 'left', 'electr', 'sport', 'util', 'vehicl', 'reveal', 'event', 'automobl', 'l']",20211105 2154450000,price rang could worth billion founder chief execut offic automot electr pickup truck left electr sport util vehicl reveal event automobl l,22,0.5994,0
811,"['automot', 'rang', 'ahead', 'billion', 'deal', 'sinc', 'damn']",20211105 2153500000,automot rang ahead billion deal sinc damn,7,-0.4019,0
812,"['automot', 'de', 'filer', 'liquid', 'stock']",20211105 2153340000,automot de filer liquid stock,5,0.0,0
813,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2153330000,price rang could worth billion,5,0.2263,0
814,"['price', 'rang', 'could', 'worth', 'billion', 'news']",20211105 2153330000,price rang could worth billion news,6,0.2263,0
815,"['rais', 'price', 'rang']",20211105 2152510000,rais price rang,3,0.0,0
816,"['alreadi', 'better', 'hardwar', 'longer', 'rang']",20211105 2151550000,alreadi better hardwar longer rang,5,0.4404,0
817,"['automot', 'rang', 'ahead', 'billion', 'deal', 'sinc']",20211105 2150110000,automot rang ahead billion deal sinc,6,0.0,0
818,"['offer', 'million', 'price', 'said', 'file', 'price', 'rang', 'could', 'worth', 'billion']",20211105 2149100000,offer million price said file price rang could worth billion,10,0.2263,0
819,"['price', 'rang', 'could', 'worth']",20211105 2148210000,price rang could worth,4,0.2263,0
820,"['phase', 'engag', 'automot', 'price', 'rang']",20211105 2148160000,phase engag automot price rang,5,0.0,0
821,"['billion', 'valuat', 'via']",20211105 2146440000,billion valuat via,3,0.0,0
822,"['worth', 'sure', 'end', 'end', 'day', 'worth', 'trillion']",20211105 2146270000,worth sure end end day worth trillion,7,0.6249,0
823,"['price', 'rang', 'could', 'worth', 'billion', 'f', 'ride']",20211105 2146190000,price rang could worth billion f ride,7,0.2263,0
824,"['price', 'rang', 'could', 'worth']",20211105 2144420000,price rang could worth,4,0.2263,0
825,"['think', 'go', 'get', 'next', 'week', 'think', 'theyll', 'truck', 'deliveri', 'matter', 'share', 'swaggi', 'crew', 'might', 'waltz', 'maker', 'gamma', 'squeez']",20211105 2144320000,think go get next week think theyll truck deliveri matter share swaggi crew might waltz maker gamma squeez,18,0.3182,0
826,"['automot', 'price', 'rang']",20211105 2144130000,automot price rang,3,0.0,0
827,"['rang', 'rais', 'nearli', 'via', 'news']",20211105 2143590000,rang rais nearli via news,5,0.0,0
828,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2143540000,price rang could worth billion,5,0.2263,0
829,"['price', 'rang', 'could', 'worth', 'billion', 'technolog']",20211105 2143330000,price rang could worth billion technolog,6,0.2263,0
830,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2143050000,price rang could worth billion,5,0.2263,0
831,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2142470000,price rang could worth billion,5,0.2263,0
832,"['price', 'rang', 'could', 'worth', 'commentari']",20211105 2142300000,price rang could worth commentari,5,0.2263,0
833,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2141330000,price rang could worth billion,5,0.2263,0
834,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2141310000,price rang could worth billion,5,0.2263,0
835,"['price', 'rang', 'could', 'worth', 'billion', 'news']",20211105 2141260000,price rang could worth billion news,6,0.2263,0
836,"['billion', 'valuat']",20211105 2140560000,billion valuat,2,0.0,0
837,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2139160000,price rang could worth billion,5,0.2263,0
838,"['agre', 'big', 'catalyst', 'expect']",20211105 2138380000,agre big catalyst expect,4,0.0,0
839,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2138170000,price rang could worth billion,5,0.2263,0
840,"['rang', 'seek', 'billion', 'list']",20211105 2138100000,rang seek billion list,4,0.0,0
841,"['maker', 'elev', 'rang', 'rais', 'much', 'billion']",20211105 2137470000,maker elev rang rais much billion,6,0.0,0
842,['target'],20211105 2137290000,target,1,0.0,0
843,"['price', 'rang', 'could', 'worth']",20211105 2137200000,price rang could worth,4,0.2263,0
844,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2136260000,price rang could worth billion,5,0.2263,0
845,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2136080000,price rang could worth billion,5,0.2263,0
846,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2135530000,price rang could worth billion,5,0.2263,0
847,"['automot', 'massiv', 'set', 'becom', 'even', 'bigger', 'compani', 'file', 'maker', 'offer', 'million', 'share', 'price', 'share', 'share']",20211105 2135380000,automot massiv set becom even bigger compani file maker offer million share price share share,15,0.6808,0
848,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2135100000,price rang could worth billion,5,0.2263,0
849,"['target', 'share', 'via', 'news']",20211105 2133440000,target share via news,4,0.296,0
850,"['go', 'bump']",20211105 2132050000,go bump,2,0.0,0
851,"['rang', 'rais', 'nearli']",20211105 2131150000,rang rais nearli,3,0.0,0
852,"['surpris', 'high', 'next', 'week', 'worth']",20211105 2131020000,surpris high next week worth,5,0.2263,0
853,"['bear', 'quit', 'frankli', 'exact', 'next', 'month', 'choos', 'neutral', 'posit', 'overal']",20211105 2130260000,bear quit frankli exact next month choos neutral posit overal,10,0.0,0
854,"['creat', 'net', 'record', 'call', 'volum', 'recent', 'gamma', 'squeez', 'upsid', 'flywheel', 'downsid', 'recent', 'support', 'level']",20211105 2130260000,creat net record call volum recent gamma squeez upsid flywheel downsid recent support level,14,0.4019,0
855,"['great', 'invest', 'date', 'believ', 'howev', 'believ', 'impact', 'share', 'price']",20211105 2130250000,great invest date believ howev believ impact share price,9,0.743,0
856,"['truli', 'believ', 'although', 'far', 'behind', 'product', 'scale', 'final', 'real', 'competitor', 'bullish', 'buy']",20211105 2130220000,truli believ although far behind product scale final real competitor bullish buy,12,0.0,1
857,"['gender', 'discrimin', 'retali', 'fire', 'ahead']",20211105 2130000000,gender discrimin retali fire ahead,5,-0.34,0
858,"['price', 'lucid', 'still', 'lot', 'room', 'go']",20211105 2128080000,price lucid still lot room go,6,0.0,0
859,"['yo', 'think', 'effect', 'stock', 'price']",20211105 2127570000,yo think effect stock price,5,0.0,0
860,"['news', 'automot', 'price']",20211105 2126140000,news automot price,3,0.0,0
861,"['billion', 'valuat']",20211105 2125020000,billion valuat,2,0.0,0
862,"['billion', 'valuat']",20211105 2124330000,billion valuat,2,0.0,0
863,"['billion', 'valuat', 'f']",20211105 2123200000,billion valuat f,3,0.0,0
864,"['less', 'lucid', 'might', 'lucid', 'rise']",20211105 2122530000,less lucid might lucid rise,5,0.0,0
866,"['need', 'par', 'market', 'cap', 'billion']",20211105 2121220000,need par market cap billion,5,0.0,0
867,"['wouldnt', 'buy', 'way', 'valu', 'anybodi', 'els', 'yet', 'f', 'cap', 'around', 'sure', 'come', 'w', 'evalu', 'billion', 'valuat', 'articl']",20211105 2121170000,wouldnt buy way valu anybodi els yet f cap around sure come w evalu billion valuat articl,17,0.3182,0
868,"['ya', 'rang', 'price']",20211105 2120490000,ya rang price,3,0.0,0
869,"['automot', 'price', 'stock']",20211105 2120060000,automot price stock,3,0.0,0
870,['target'],20211105 2119250000,target,1,0.0,0
871,"['billion', 'valuat']",20211105 2117340000,billion valuat,2,0.0,0
872,"['may', 'one', 'probabl', 'give', 'signal', 'next', 'week', 'theme', 'alreadi', 'price', 'lucid', 'need', 'catchup', 'level']",20211105 2116060000,may one probabl give signal next week theme alreadi price lucid need catchup level,14,0.0,0
873,"['truck', 'amaz', 'check', 'tank', 'turn', 'cool', 'price', 'rang', 'previous', 'would', 'rais', 'move']",20211105 2115270000,truck amaz check tank turn cool price rang previous would rais move,12,0.3182,0
875,"['seek', 'billion', 'billion', 'market', 'cap', 'valu', 'billion', 'dilut', 'basi']",20211105 2114120000,seek billion billion market cap valu billion dilut basi,9,0.0,0
876,"['sympathi', 'play']",20211105 2113050000,sympathi play,2,0.34,0
877,"['wont', 'math', 'moment', 'giant', 'even']",20211105 2112490000,wont math moment giant even,5,0.0,0
878,"['hope', 'choos', 'stock', 'pick', 'sector', 'earn', 'provid', 'visibl', 'huge', 'say']",20211105 2111350000,hope choos stock pick sector earn provid visibl huge say,10,0.6369,1
879,"['updat', 'billion', 'valuat', 'f']",20211105 2111200000,updat billion valuat f,4,0.0,0
880,"['billion', 'valuat']",20211105 2110050000,billion valuat,2,0.0,0
881,"['billion', 'valuat']",20211105 2109520000,billion valuat,2,0.0,0
883,"['updat', 'billion', 'valuat']",20211105 2108230000,updat billion valuat,3,0.0,0
884,"['billion', 'valuat']",20211105 2105530000,billion valuat,2,0.0,0
885,"['billion', 'valuat']",20211105 2105520000,billion valuat,2,0.0,0
886,"['chanc', 'consid', 'well', 'caus', 'massiv', 'resurg', 'volum', 'small', 'stock', 'charg', 'stock']",20211105 2105360000,chanc consid well caus massiv resurg volum small stock charg stock,11,0.2732,0
887,"['f', 'rang', 'proce', 'rang']",20211105 2103140000,f rang proce rang,4,0.0,0
888,"['think', 'could', 'fill', 'gap']",20211105 2101360000,think could fill gap,4,0.0,0
889,"['see', 'increas', 'rang']",20211105 2100550000,see increas rang,3,0.0,0
890,"['rais', 'rang', 'easi', 'point']",20211105 2059490000,rais rang easi point,4,0.0,0
891,"['billion', 'valuat']",20211105 2059190000,billion valuat,2,0.0,0
892,"['automot', 'price', 'rang', 'share', 'per', 'share', 'per', 'share']",20211105 2056240000,automot price rang share per share per share,8,0.6808,0
893,"['automot', 'price']",20211105 2054340000,automot price,2,0.0,0
894,"['automot', 'valuat', 'billion', 'bet', 'growth']",20211105 2052000000,automot valuat billion bet growth,5,0.3818,0
895,"['break', 'price']",20211105 2051520000,break price,2,0.0,0
896,"['next', 'week', 'style', 'kitchenett', 'good', 'far', 'corpor', 'includ', 'ford', 'high', 'struggl', 'mass', 'initi', 'excit', 'stock', 'suffer']",20211105 2038130000,next week style kitchenett good far corpor includ ford high struggl mass initi excit stock suffer,16,-0.1531,0
897,"['laura', 'former', 'market', 'discrimin', 'suit', 'ahead']",20211105 2030040000,laura former market discrimin suit ahead,6,0.0,0
898,"['accord', 'close', 'matter', 'use', 'ticker', 'symbol']",20211105 2024030000,accord close matter use ticker symbol,6,0.0258,0
899,"['new', 'come', 'next', 'week', 'mark', 'damn', 'post', 'mani', 'plu', 'week', 'possibl', 'infrastructur', 'deal']",20211105 2020060000,new come next week mark damn post mani plu week possibl infrastructur deal,13,-0.4019,0
900,"['mani', 'come', 'next', 'week', 'deliveri', 'new', 'price', 'earn', 'report', 'week', 'next', 'week', 'go', 'lot', 'see', 'new']",20211105 2018390000,mani come next week deliveri new price earn report week next week go lot see new,16,0.0,0
901,"['could', 'help', 'send']",20211105 2018280000,could help send,3,0.4019,0
902,"['usher', 'valuat']",20211105 2015510000,usher valuat,2,0.0,0
903,"['busi', 'news', 'touch', 'love', 'listen', 'latest', 'without']",20211105 2010350000,busi news touch love listen latest without,7,0.6369,0
904,"['usher', 'valuat']",20211105 2007180000,usher valuat,2,0.0,0
905,"['public', 'date', 'find', 'anywher']",20211105 2005440000,public date find anywher,4,0.0,0
906,"['gender', 'discrimin', 'retali', 'fire', 'ahead']",20211105 2000570000,gender discrimin retali fire ahead,5,-0.34,0
907,"['usher', 'valuat']",20211105 1959190000,usher valuat,2,0.0,0
908,"['dont', 'forget', 'go', 'add', 'fuel', 'fire']",20211105 1959050000,dont forget go add fuel fire,6,-0.1862,0
909,"['especi', 'come', 'hot']",20211105 1957250000,especi come hot,3,0.0,0
910,"['toxic', 'cultur', 'former', 'execut', 'compani', 'see', 'realli', 'excit', 'upcom', 'busi', 'rais', 'right', 'seriou', 'busi', 'get', 'togeth', 'world']",20211105 1955160000,toxic cultur former execut compani see realli excit upcom busi rais right seriou busi get togeth world,17,0.0,0
911,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211105 1952380000,want buy earli offer earli access,6,0.0772,0
912,"['la', 'de', 'al', 'con', 'en']",20211105 1951210000,la de al con en,5,0.0,0
913,"['watch', 'think', 'acceler']",20211105 1950090000,watch think acceler,3,0.0,0
914,"['continu', 'push', 'next', 'week', 'sure', 'get', 'littl', 'sympathi']",20211105 1943470000,continu push next week sure get littl sympathi,8,0.3182,1
915,"['valuat', 'high', 'valuat', 'possibl', 'even', 'capit', 'electrif', 'effect', 'stock', 'enorm']",20211105 1939170000,valuat high valuat possibl even capit electrif effect stock enorm,10,0.0,0
916,"['q', 'la', 'en', 'el', 'x', 'el', 'de', 'de', 'con', 'sera', 'es', 'con', 'al', 'q']",20211105 1936410000,q la en el x el de de con sera es con al q,14,0.0,0
917,"['suspect', 'well', 'abl', 'rebuy', 'next', 'week', 'still', 'get', 'run', 'unveil']",20211105 1931100000,suspect well abl rebuy next week still get run unveil,10,-0.0258,0
918,"['wait', 'catalyst']",20211105 1924400000,wait catalyst,2,0.0,0
919,"['even', 'guess', 'valuat', 'much', 'higher', 'initi', 'base', 'demand']",20211105 1916430000,even guess valuat much higher initi base demand,8,-0.128,1
920,"['new', 'post', 'usher', 'valuat']",20211105 1916110000,new post usher valuat,4,0.0,0
921,"['usher', 'valuat']",20211105 1914320000,usher valuat,2,0.0,0
922,"['gender', 'discrimin', 'retali', 'fire', 'ahead']",20211105 1914220000,gender discrimin retali fire ahead,5,-0.34,0
923,"['catalyst', 'watch', 'next', 'week', 'hertz', 'redux', 'day', 'event', 'via', 'news']",20211105 1913570000,catalyst watch next week hertz redux day event via news,10,0.0,0
924,"['yep', 'great', 'way', 'play', 'sympathi', 'toward']",20211105 1913030000,yep great way play sympathi toward,6,0.8271,0
925,"['catalyst', 'watch', 'next', 'week', 'hertz', 'redux', 'day', 'event']",20211105 1900430000,catalyst watch next week hertz redux day event,8,0.0,0
926,"['readi', 'electrifi', 'billion', 'next', 'week', 'profil', 'electr', 'charg', 'solar', 'roof', 'corp', 'pink', 'grow', 'charg', 'station', 'busi']",20211105 1856520000,readi electrifi billion next week profil electr charg solar roof corp pink grow charg station busi,16,0.0,0
927,"['video', 'public', 'access', 'daili', 'lie', 'channel', 'exclus', 'content']",20211105 1855450000,video public access daili lie channel exclus content,8,0.0,0
928,"['usher', 'valuat', 'via']",20211105 1852430000,usher valuat via,3,0.0,0
929,"['spin', 'market', 'valu']",20211105 1846460000,spin market valu,3,0.0,0
930,"['look', 'add', 'lotto', 'sympathi', 'runner', 'gain', 'momo', 'look', 'sick', 'aka', 'polestar']",20211105 1825090000,look add lotto sympathi runner gain momo look sick aka polestar,11,0.0258,-1
932,"['pray', 'god', 'doesnt', 'carri', 'next', 'week']",20211105 1804420000,pray god doesnt carri next week,6,0.5267,0
933,"['day', 'accur']",20211105 1800240000,day accur,2,0.0,0
934,"['could', 'send', 'alreadi', 'soar']",20211105 1753030000,could send alreadi soar,4,0.0,0
935,"['look', 'sketchi']",20211105 1749070000,look sketchi,2,0.0,0
936,"['global', 'market', 'boom', 'accord', 'new', 'data', 'ahead', 'like', 'list', 'maker', 'next', 'rais', 'far', 'year', 'technolog', 'unsurpris', 'star']",20211105 1740060000,global market boom accord new data ahead like list maker next rais far year technolog unsurpris star,17,0.3612,0
937,"['right', 'automot', 'gender', 'discrimin', 'former']",20211105 1739200000,right automot gender discrimin former,5,0.0,0
938,"['top', 'next', 'week']",20211105 1738260000,top next week,3,0.2023,0
939,"['former', 'execut', 'gender', 'discrimin', 'new', 'lawsuit', 'ahead']",20211105 1734170000,former execut gender discrimin new lawsuit ahead,7,-0.2263,-1
940,"['post', 'new', 'gender', 'discrimin', 'retali', 'fire', 'ahead']",20211105 1731510000,post new gender discrimin retali fire ahead,7,-0.34,-1
941,"['gender', 'discrimin', 'retali', 'fire', 'ahead', 'via', 'fox', 'biz']",20211105 1731420000,gender discrimin retali fire ahead via fox biz,8,-0.34,0
942,"['gender', 'discrimin', 'retali', 'fire', 'ahead', 'via', 'fox', 'biz', 'former', 'laura', 'gender', 'discrimin', 'lawsuit', 'electr', 'truck', 'day']",20211105 1730590000,gender discrimin retali fire ahead via fox biz former laura gender discrimin lawsuit electr truck day,16,-0.5106,0
943,"['gender', 'discrimin', 'retali', 'fire', 'ahead', 'via', 'fox', 'biz']",20211105 1726290000,gender discrimin retali fire ahead via fox biz,8,-0.34,0
944,"['clutch', 'deal', 'could', 'come', 'back', 'bite', 'report']",20211105 1712280000,clutch deal could come back bite report,7,0.0,0
945,"['execut', 'toxic', 'cultur', 'ahead', 'cultur', 'investor', 'back', 'via', 'yahoo']",20211105 1644290000,execut toxic cultur ahead cultur investor back via yahoo,9,0.0,0
947,"['swing', 'next', 'week']",20211105 1631460000,swing next week,3,0.0,0
948,"['updat', 'access', 'soon', 'view', 'prospectu', 'request']",20211105 1624580000,updat access soon view prospectu request,6,0.0,0
949,"['know', 'maker']",20211105 1616140000,know maker,2,0.0,0
950,"['great', 'news', 'hit', 'neg', 'believ', 'success', 'howev', 'lot', 'uncertainti', 'nice', 'ton', 'experi']",20211105 1602450000,great news hit neg believ success howev lot uncertainti nice ton experi,12,0.891,0
951,"['articl', 'whose', 'retail', 'abl', 'buy', 'time']",20211105 1600010000,articl whose retail abl buy time,6,0.0,0
952,"['said', 'file', 'billion', 'valuat']",20211105 1557140000,said file billion valuat,4,0.0,0
953,"['per', 'share', 'high', 'got', 'start']",20211105 1548530000,per share high got start,5,0.296,1
954,"['day', 'strong', 'chart', 'ahead', 'next', 'week']",20211105 1540010000,day strong chart ahead next week,6,0.5106,0
955,"['equiti', 'research', 'firm', 'target', 'price']",20211105 1536070000,equiti research firm target price,5,0.0,0
956,"['dont', 'touch', 'beyond', 'club', 'treatment', 'exclus', 'fire', 'brilliant', 'brought', 'success']",20211105 1527290000,dont touch beyond club treatment exclus fire brilliant brought success,10,0.7269,0
957,"['avoid', 'lot', 'bag', 'one', 'howev', 'ford', 'profit', 'lot']",20211105 1525180000,avoid lot bag one howev ford profit lot,8,0.1779,0
958,"['gender', 'discrimin', 'lawsuit', 'former', 'ahead']",20211105 1518040000,gender discrimin lawsuit former ahead,5,-0.2263,-1
959,"['huge', 'sweep', 'f', 'come', 'ford', 'stake', 'could', 'run']",20211105 1512270000,huge sweep f come ford stake could run,8,0.3182,0
960,"['gender', 'discrimin', 'lawsuit', 'former', 'ahead']",20211105 1502080000,gender discrimin lawsuit former ahead,5,-0.2263,-1
961,"['come', 'soon', 'open']",20211105 1448310000,come soon open,3,0.0,0
962,"['upcom', 'excit', 'electr', 'car', 'unlock', 'cloud', 'oper', 'model', 'go', 'public', 'soon']",20211105 1446000000,upcom excit electr car unlock cloud oper model go public soon,11,0.0,0
963,"['gender', 'discrimin', 'lawsuit', 'former', 'ahead']",20211105 1440150000,gender discrimin lawsuit former ahead,5,-0.2263,-1
964,"['run', 'back', 'sympathi', 'play', 'next', 'week', 'alreadi', 'see', 'affect', 'lucid']",20211105 1439390000,run back sympathi play next week alreadi see affect lucid,10,0.34,0
965,"['pronto', 'per', 'si', 'con', 'per']",20211105 1435550000,pronto per si con per,5,0.0,0
966,"['unlaw', 'conduct', 'also', 'cost', 'million', 'unvest', 'equiti', 'eve', 'said', 'said', 'also', 'statement', 'arbitr']",20211105 1431480000,unlaw conduct also cost million unvest equiti eve said said also statement arbitr,13,0.0,0
967,"['come', 'stake', 'option', 'increas', 'golden', 'mani', 'stock', 'f', 'car', 'cours', 'anyon', 'deal', 'truck']",20211105 1430250000,come stake option increas golden mani stock f car cours anyon deal truck,13,0.0,0
968,"['user', 'luck', 'give', 'retail', 'access', 'wall', 'street', 'user', 'claim', 'link', 'free', 'stock']",20211105 1430160000,user luck give retail access wall street user claim link free stock,12,0.743,0
969,"['casual', 'remind', 'goe', 'live', 'next', 'week']",20211105 1423170000,casual remind goe live next week,6,0.2023,0
970,"['trade', 'swing', 'next', 'week', 'move', 'next', 'next', 'next', 'week', 'pray', 'drop', 'file', 'next', 'upsid', 'gap']",20211105 1416530000,trade swing next week move next next next week pray drop file next upsid gap,15,0.0516,0
971,"['day', 'former', 'key', 'competitor', 'founder', 'circl', 'men', 'top', 'import']",20211105 1414160000,day former key competitor founder circl men top import,9,0.2023,0
972,"['gender', 'discrimin', 'lawsuit', 'former', 'ahead']",20211105 1406050000,gender discrimin lawsuit former ahead,5,-0.2263,-1
973,"['gender', 'discrimin', 'lawsuit', 'former', 'ahead']",20211105 1406040000,gender discrimin lawsuit former ahead,5,-0.2263,-1
974,"['busi', 'former', 'execut', 'electr', 'truck', 'maker', 'ahead', 'fire', 'toxic', 'cultur']",20211105 1353120000,busi former execut electr truck maker ahead fire toxic cultur,10,-0.34,0
975,"['former', 'market', 'su', 'ahead', 'read']",20211105 1340310000,former market su ahead read,5,0.0,0
976,"['via', 'busi', 'former', 'execut', 'electr', 'truck', 'maker', 'ahead', 'fire', 'toxic', 'cultur']",20211105 1335320000,via busi former execut electr truck maker ahead fire toxic cultur,11,-0.34,0
977,"['former', 'execut', 'electr', 'truck', 'maker', 'ahead', 'fire', 'toxic', 'cultur']",20211105 1333060000,former execut electr truck maker ahead fire toxic cultur,9,-0.34,0
978,"['next', 'target', 'price', 'good', 'news', 'also', 'monster', 'day', 'today', 'alway']",20211105 1322100000,next target price good news also monster day today alway,10,0.4404,0
979,"['pass', 'sever']",20211105 1321420000,pass sever,2,0.0,0
980,"['want', 'see', 'next', 'week']",20211105 1317410000,want see next week,4,0.0772,0
981,"['cultur', 'electr', 'vehicl', 'everi', 'box', 'toxic', 'workplac', 'former', 'market', 'su', 'ahead', 'read']",20211105 1316060000,cultur electr vehicl everi box toxic workplac former market su ahead read,12,0.0,0
982,"['must', 'pump', 'spi']",20211105 1315220000,must pump spi,3,0.0,0
984,"['spin', 'market', 'valu', 'via']",20211105 1243050000,spin market valu via,4,0.0,0
986,"['de', 'automot', 'el', 'ticker', 'global', 'de', 'de', 'f']",20211105 1238090000,de automot el ticker global de de f,8,0.0,0
987,"['anybodi', 'wait', 'think', 'open', 'price']",20211105 1236240000,anybodi wait think open price,5,0.0,0
988,"['former', 'execut', 'electr', 'truck', 'maker', 'ahead', 'fire', 'toxic', 'cultur', 'via']",20211105 1231070000,former execut electr truck maker ahead fire toxic cultur via,10,-0.34,0
990,"['said', 'sell', 'million', 'stock', 'next', 'week', 'much', 'stock', 'also', 'retail', 'platform']",20211105 1041520000,said sell million stock next week much stock also retail platform,11,0.0,0
991,"['earn', 'today', 'cleanup', 'week', 'issu', 'next', 'weekend', 'along', 'next', 'week', 'interest']",20211105 1036300000,earn today cleanup week issu next weekend along next week interest,11,0.4588,0
992,"['avoid', 'stock', 'key', 'firm']",20211105 1004090000,avoid stock key firm,4,-0.296,0
994,"['need', 'hold']",20211105 0913210000,need hold,2,0.0,0
995,"['what', 'go', 'hertz', 'revenu']",20211105 0843440000,what go hertz revenu,4,0.0,0
996,"['spin', 'market', 'valu', 'financi', 'time']",20211105 0749450000,spin market valu financi time,5,0.0,0
997,"['like', 'much', 'lucid', 'ill', 'keep', 'eye']",20211105 0655550000,like much lucid ill keep eye,6,-0.0772,0
998,"['spin', 'market', 'valu']",20211105 0542440000,spin market valu,3,0.0,0
1000,"['discrimin', 'suit', 'busi']",20211105 0416020000,discrimin suit busi,3,0.0,0
1001,"['automot', 'sa']",20211105 0410320000,automot sa,2,0.0,0
1002,"['need', 'add', 'someth', 'sure', 'year', 'think', 'z', 'baba', 'may', 'stay', 'add']",20211105 0247360000,need add someth sure year think z baba may stay add,11,0.3182,0
1003,"['think', 'wait', 'crazi', 'settl', 'enter', 'posit', 'approxim', 'date', 'date']",20211105 0227280000,think wait crazi settl enter posit approxim date date,9,0.0,0
1004,['japan'],20211105 0226510000,japan,1,0.0,0
1005,"['bad', 'public', 'ahead', 'billion', 'next', 'week']",20211105 0223500000,bad public ahead billion next week,6,-0.5423,-1
1006,"['probabl', 'tie']",20211105 0212390000,probabl tie,2,0.0,0
1007,"['one', 'sever', 'quit', 'run', 'near', 'year', 'think', 'next', 'week', 'might', 'good', 'time', 'take', 'low', 'price', 'target', 'long', 'term', 'hold', 'f']",20211105 0134020000,one sever quit run near year think next week might good time take low price target long term hold f,20,0.2023,0
1008,"['former', 'execut', 'electr', 'truck', 'maker', 'ahead', 'fire', 'toxic', 'cultur']",20211105 0050040000,former execut electr truck maker ahead fire toxic cultur,9,-0.34,0
1009,"['electr', 'vehicl', 'maker', 'valuat']",20211105 0032320000,electr vehicl maker valuat,4,0.0,0
1010,"['stuff', 'great', 'make', 'truck', 'there', 'launch', 'go', 'smooth', 'come', 'truck']",20211105 0019090000,stuff great make truck there launch go smooth come truck,10,0.6249,0
1011,"['dont', 'forget', 'next', 'week', 'might', 'catalyst', 'move']",20211105 0008170000,dont forget next week might catalyst move,7,0.1695,0
1012,"['warrant', 'redempt', 'like', 'shock', 'peopl', 'lot', 'go', 'charter', 'great', 'yoy', 'growth', 'top', 'tier', 'worri', 'process', 'know', 'happen', 'think', 'bigger']",20211105 0006380000,warrant redempt like shock peopl lot go charter great yoy growth top tier worri process know happen think bigger,19,0.8126,0
1013,"['valuat', 'billion', 'could', 'make', 'valuabl', 'honda', 'semiconductor', 'help', 'pleas', 'connect', 'like', 'follow', 'share', 'comment']",20211105 0000020000,valuat billion could make valuabl honda semiconductor help pleas connect like follow share comment,14,0.7506,0
1014,"['could', 'worth', 'nearli', 'much', 'honda', 'us', 'news', 'us', 'news', 'us', 'news', 'world', 'report', 'money']",20211106 2346330000,could worth nearli much honda us news us news us news world report money,14,0.2263,0
1015,"['new', 'money']",20211106 2321500000,new money,2,0.0,0
1016,"['interest', 'see', 'much', 'stock', 'potenti', 'week', 'twitter', 'poll', 'love', 'watch', 'invest']",20211106 2318050000,interest see much stock potenti week twitter poll love watch invest,11,0.802,0
1017,"['better', 'still', 'week', 'doubl', 'downer', 'watch', 'stock', 'touch']",20211106 2317590000,better still week doubl downer watch stock touch,8,0.4404,0
1018,"['ford', 'stake', 'top', 'equal', 'ford', 'that', 'seriou', 'balanc', 'sheet', 'action', 'high', 'end', 'reinstat', 'dividend', 'nice', 'touch', 'well', 'easier', 'wait']",20211106 2237120000,ford stake top equal ford that seriou balanc sheet action high end reinstat dividend nice touch well easier wait,19,0.8176,0
1019,"['price', 'rang']",20211106 2228260000,price rang,2,0.0,0
